in_dtype,acc_dtype,out_dtype,sf_dtype,sf_vec_size,a_major,b_major,c_major,mma_m,mma_n,cta_m,cta_n,cluster_m,cluster_n,m,n,k,runtime_us
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,18432,4096,336.4864110946655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,7168,18432,4096,364.3392086029053
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,7168,18432,4096,365.9775972366333
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,18432,4096,314.37439918518066
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,18432,4096,336.07680797576904
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,7168,18432,4096,358.188796043396
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,7168,18432,4096,356.1471939086914
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,18432,7168,4096,494.5919990539551
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,18432,7168,4096,582.6560020446777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,18432,7168,4096,643.4815883636475
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,18432,7168,4096,638.5663986206055
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,18432,7168,4096,358.40001106262207
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,18432,7168,4096,402.4320125579834
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,18432,7168,4096,438.0671977996826
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,18432,7168,4096,438.4768009185791
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,18432,7168,4096,318.0543899536133
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,18432,7168,4096,357.5808048248291
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,18432,7168,4096,402.8416156768799
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,18432,7168,4096,384.6143960952759
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,18432,7168,4096,310.6816053390503
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,18432,7168,4096,340.1792049407959
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,18432,7168,4096,361.6767883300781
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,18432,7168,4096,367.411208152771
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,257,7168,23.552000522613525
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,257,7168,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,4096,257,7168,29.491201043128967
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,4096,257,7168,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,257,7168,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,257,7168,24.57599937915802
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,4096,257,7168,27.647998929023743
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,4096,257,7168,26.419198513031006
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,257,7168,23.955200612545013
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,257,7168,23.552000522613525
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,4096,257,7168,32.153600454330444
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,4096,257,7168,25.600001215934753
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,257,7168,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,257,7168,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,4096,257,7168,37.561601400375366
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,4096,257,7168,26.624000072479248
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,257,49.76640045642853
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,257,45.06239891052246
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,4096,7168,257,45.45919895172119
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,4096,7168,257,45.67039906978607
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,257,41.9840008020401
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,257,41.36959910392761
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,4096,7168,257,41.36959910392761
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,4096,7168,257,39.52000141143799
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,257,39.52639997005463
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,257,41.15839898586273
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,4096,7168,257,43.4112012386322
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,4096,7168,257,41.36959910392761
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,257,41.3567990064621
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,257,41.574400663375854
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,4096,7168,257,45.260798931121826
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,4096,7168,257,44.02559995651245
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,7168,257,4096,23.14240038394928
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,7168,257,4096,25.401601195335388
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,7168,257,4096,27.846398949623108
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,7168,257,4096,27.033600211143494
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,7168,257,4096,24.991999566555023
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,7168,257,4096,23.763200640678406
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,7168,257,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,7168,257,4096,23.756800591945648
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,7168,257,4096,26.419198513031006
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,257,4096,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,7168,257,4096,26.214399933815002
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,7168,257,4096,25.600001215934753
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,257,4096,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,257,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,7168,257,4096,30.0927996635437
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,7168,257,4096,24.166400730609894
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,2048,7168,64.7167980670929
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,2048,7168,71.26399874687195
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,4096,2048,7168,76.63360238075256
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,4096,2048,7168,77.61920094490051
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,2048,7168,48.742398619651794
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,2048,7168,49.56800043582916
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,4096,2048,7168,56.93439841270447
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,4096,2048,7168,56.93439841270447
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,2048,7168,47.7183997631073
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,2048,7168,49.1456001996994
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,4096,2048,7168,58.982402086257935
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,4096,2048,7168,59.801602363586426
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,2048,7168,44.64640021324158
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,2048,7168,43.507200479507446
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,4096,2048,7168,58.16320180892944
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,4096,2048,7168,58.57279896736145
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,2048,77.00480222702026
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,2048,79.46879863739014
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,4096,7168,2048,84.78720188140869
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,4096,7168,2048,86.02240085601807
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,2048,60.26239991188049
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,2048,63.08479905128479
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,4096,7168,2048,69.22879815101624
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,4096,7168,2048,70.65600156784058
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,2048,60.659199953079224
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,2048,62.45759725570679
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,4096,7168,2048,71.06559872627258
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,4096,7168,2048,67.37920045852661
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,2048,61.44000291824341
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,2048,62.25919723510742
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,4096,7168,2048,67.37279891967773
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,4096,7168,2048,67.58400201797485
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,7168,2048,4096,71.47520184516907
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,7168,2048,4096,78.02879810333252
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,7168,2048,4096,81.09440207481384
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,7168,2048,4096,80.90239763259888
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,7168,2048,4096,53.248000144958496
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,7168,2048,4096,56.198400259017944
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,7168,2048,4096,60.82559823989868
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,7168,2048,4096,59.801602363586426
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,7168,2048,4096,52.83839702606201
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,2048,4096,59.065598249435425
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,7168,2048,4096,60.62080264091492
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,7168,2048,4096,60.21119952201843
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,2048,4096,53.64480018615723
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,2048,4096,54.06720042228699
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,7168,2048,4096,54.88640069961548
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,7168,2048,4096,54.88640069961548
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,2048,7168,4096,69.4271981716156
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,2048,7168,4096,77.20959782600403
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,4,2048,7168,4096,81.10079765319824
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,4,2,2048,7168,4096,83.9680016040802
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,2048,7168,4096,52.428799867630005
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,2048,7168,4096,54.8799991607666
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,4,2048,7168,4096,60.00639796257019
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,4,2,2048,7168,4096,60.62080264091492
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,2048,7168,4096,51.814401149749756
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,2048,7168,4096,52.83839702606201
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,4,2048,7168,4096,59.801602363586426
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,4,2,2048,7168,4096,55.69919943809509
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,2048,7168,4096,53.248000144958496
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,2048,7168,4096,54.476797580718994
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,4,2048,7168,4096,54.96320128440857
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,4,2,2048,7168,4096,54.8799991607666
